subject_id,trial_index,task_type,current_difficulty,accuracy,response_time_ms,error_count,hints_used,completion_rate,consecutive_successes,consecutive_errors,target_action
SUBJ_NER_006,31,memory_match,1,1.0,1604,0,0,1.0,0,29,0
SUBJ_NER_006,32,pattern_recognition,1,1.0,1255,0,0,1.0,0,30,0
SUBJ_NER_006,33,routine_recall,1,0.0,3050,1,0,1.0,0,31,0
SUBJ_NER_006,34,object_memory,1,1.0,1980,0,0,1.0,0,32,0
SUBJ_NER_006,35,reminiscence,1,0.0,2911,1,0,1.0,0,33,0
SUBJ_NER_006,36,memory_match,1,0.0,2193,1,0,1.0,0,34,0
SUBJ_NER_006,37,pattern_recognition,1,1.0,2516,0,0,1.0,0,35,0
SUBJ_NER_006,38,routine_recall,1,1.0,2168,0,0,1.0,0,36,0
SUBJ_NER_006,39,object_memory,1,1.0,2744,0,0,1.0,0,37,0
SUBJ_NER_006,40,reminiscence,1,1.0,2468,0,0,1.0,0,38,0
SUBJ_NER_006,41,memory_match,1,1.0,2245,0,0,1.0,0,39,0
SUBJ_NER_006,42,pattern_recognition,1,0.0,2636,1,0,1.0,0,40,0
SUBJ_NER_006,43,routine_recall,1,0.0,2988,2,0,1.0,0,41,0
SUBJ_NER_006,44,object_memory,1,0.0,2526,1,0,1.0,0,42,0
SUBJ_NER_006,45,reminiscence,1,0.0,3125,1,0,1.0,0,43,0
SUBJ_NER_006,46,memory_match,1,0.0,2158,2,0,1.0,0,44,0
SUBJ_NER_006,47,pattern_recognition,1,0.0,1811,1,0,1.0,0,45,0
SUBJ_NER_006,48,routine_recall,1,0.0,1330,1,0,1.0,0,46,0
SUBJ_NER_006,49,object_memory,1,1.0,1191,0,0,1.0,0,47,0
SUBJ_NER_006,50,reminiscence,1,0.0,2123,2,1,1.0,0,48,0
SUBJ_NER_006,51,memory_match,1,0.0,2122,2,1,1.0,0,49,0
SUBJ_NER_006,52,pattern_recognition,1,1.0,1553,0,0,1.0,0,50,0
SUBJ_NER_006,53,routine_recall,1,0.0,3461,1,1,1.0,0,51,0
SUBJ_NER_006,54,object_memory,1,1.0,2242,0,0,1.0,0,52,0
SUBJ_NER_006,55,reminiscence,1,0.0,2866,1,0,1.0,0,53,0
SUBJ_NER_006,56,memory_match,1,0.0,1872,3,0,1.0,0,54,0
SUBJ_NER_006,57,pattern_recognition,1,1.0,1758,0,0,1.0,0,55,0
SUBJ_NER_006,58,routine_recall,1,0.0,2337,2,2,0.8,0,56,0
SUBJ_NER_006,59,object_memory,1,1.0,2177,0,0,1.0,0,57,0
SUBJ_NER_006,60,reminiscence,1,1.0,2215,0,0,1.0,0,58,0
SUBJ_NER_007,1,memory_match,1,1.0,2712,0,0,1.0,1,0,1
SUBJ_NER_007,2,pattern_recognition,1,1.0,3461,0,0,1.0,2,0,2
SUBJ_NER_007,3,routine_recall,2,1.0,2554,0,0,1.0,3,0,2
SUBJ_NER_007,4,object_memory,3,0.0,2038,1,0,1.0,0,1,0
SUBJ_NER_007,5,reminiscence,2,1.0,1861,0,0,1.0,1,0,1
SUBJ_NER_007,6,memory_match,2,1.0,2593,0,0,1.0,2,0,2
SUBJ_NER_007,7,pattern_recognition,3,0.0,3238,2,2,1.0,0,1,0
SUBJ_NER_007,8,routine_recall,2,1.0,2934,0,0,1.0,1,0,1
SUBJ_NER_007,9,object_memory,2,1.0,3630,0,0,1.0,2,0,1
SUBJ_NER_007,10,reminiscence,2,1.0,3568,0,0,1.0,3,0,1
SUBJ_NER_007,11,memory_match,2,1.0,2455,0,0,1.0,4,0,2
SUBJ_NER_007,12,pattern_recognition,3,0.0,2574,2,0,1.0,0,1,0
SUBJ_NER_007,13,routine_recall,2,0.0,4510,1,1,1.0,0,2,0
SUBJ_NER_007,14,object_memory,1,0.0,2814,2,0,1.0,0,3,0
SUBJ_NER_007,15,reminiscence,1,1.0,1799,0,0,1.0,0,4,0
SUBJ_NER_007,16,memory_match,1,0.0,3318,2,1,1.0,0,5,0
SUBJ_NER_007,17,pattern_recognition,1,1.0,1762,0,0,1.0,0,6,0
SUBJ_NER_007,18,routine_recall,1,1.0,2564,0,0,1.0,0,7,0
SUBJ_NER_007,19,object_memory,1,1.0,1971,0,0,1.0,0,8,0
SUBJ_NER_007,20,reminiscence,1,0.0,1932,1,0,1.0,0,9,0
SUBJ_NER_007,21,memory_match,1,1.0,2716,0,0,1.0,0,10,0
SUBJ_NER_007,22,pattern_recognition,1,1.0,2060,0,0,1.0,0,11,0
SUBJ_NER_007,23,routine_recall,1,1.0,2092,0,0,1.0,0,12,0
SUBJ_NER_007,24,object_memory,1,0.0,2739,1,0,1.0,0,13,0
SUBJ_NER_007,25,reminiscence,1,0.0,3390,1,0,1.0,0,14,0
SUBJ_NER_007,26,memory_match,1,0.0,2438,2,1,1.0,0,15,0
SUBJ_NER_007,27,pattern_recognition,1,0.0,1984,1,0,1.0,0,16,0
SUBJ_NER_007,28,routine_recall,1,0.0,3074,2,0,1.0,0,17,0
SUBJ_NER_007,29,object_memory,1,1.0,2408,0,0,1.0,0,18,0
SUBJ_NER_007,30,reminiscence,1,0.0,3189,1,1,1.0,0,19,0
SUBJ_NER_007,31,memory_match,1,0.0,2532,1,0,1.0,0,20,0
SUBJ_NER_007,32,pattern_recognition,1,1.0,2301,0,0,1.0,0,21,0
SUBJ_NER_007,33,routine_recall,1,1.0,2332,0,0,1.0,0,22,0
SUBJ_NER_007,34,object_memory,1,0.0,2197,3,0,1.0,0,23,0
SUBJ_NER_007,35,reminiscence,1,1.0,3041,0,0,1.0,0,24,0
SUBJ_NER_007,36,memory_match,1,1.0,3088,0,0,1.0,0,25,0
SUBJ_NER_007,37,pattern_recognition,1,1.0,1800,0,0,1.0,0,26,0
SUBJ_NER_007,38,routine_recall,1,1.0,1797,0,0,1.0,0,27,0
SUBJ_NER_007,39,object_memory,1,1.0,2199,0,0,1.0,0,28,0
SUBJ_NER_007,40,reminiscence,1,1.0,2283,0,0,1.0,0,29,0
SUBJ_NER_007,41,memory_match,1,1.0,2115,0,0,1.0,0,30,0
SUBJ_NER_007,42,pattern_recognition,1,0.0,2390,2,0,1.0,0,31,0
SUBJ_NER_007,43,routine_recall,1,1.0,2093,0,0,1.0,0,32,0
SUBJ_NER_007,44,object_memory,1,0.0,2532,2,0,1.0,0,33,0
SUBJ_NER_007,45,reminiscence,1,1.0,2172,0,0,1.0,0,34,0
SUBJ_NER_007,46,memory_match,1,1.0,2621,0,0,1.0,0,35,0
SUBJ_NER_007,47,pattern_recognition,1,0.0,2291,1,0,1.0,0,36,0
SUBJ_NER_007,48,routine_recall,1,1.0,2968,0,0,1.0,0,37,0
SUBJ_NER_007,49,object_memory,1,0.0,2964,1,0,1.0,0,38,0
SUBJ_NER_007,50,reminiscence,1,0.0,3549,1,0,1.0,0,39,0
SUBJ_NER_007,51,memory_match,1,0.0,2605,3,0,1.0,0,40,0
SUBJ_NER_007,52,pattern_recognition,1,0.0,2966,1,2,1.0,0,41,0
SUBJ_NER_007,53,routine_recall,1,0.0,3310,3,0,1.0,0,42,0
SUBJ_NER_007,54,object_memory,1,1.0,3326,0,0,1.0,0,43,0
SUBJ_NER_007,55,reminiscence,1,1.0,2166,0,0,1.0,0,44,0
SUBJ_NER_007,56,memory_match,1,1.0,2373,0,0,1.0,0,45,0
SUBJ_NER_007,57,pattern_recognition,1,0.0,2346,3,0,1.0,0,46,0
SUBJ_NER_007,58,routine_recall,1,1.0,1942,0,0,1.0,0,47,0
SUBJ_NER_007,59,object_memory,1,1.0,3090,0,0,1.0,0,48,0
SUBJ_NER_007,60,reminiscence,1,0.0,3511,2,0,0.8,0,49,0
SUBJ_NER_008,1,memory_match,1,0.0,2896,2,0,1.0,0,1,0
SUBJ_NER_008,2,pattern_recognition,1,0.0,2423,1,0,1.0,0,2,0
SUBJ_NER_008,3,routine_recall,1,0.0,3080,2,1,1.0,0,3,0
SUBJ_NER_008,4,object_memory,1,1.0,1526,0,0,1.0,0,4,0
SUBJ_NER_008,5,reminiscence,1,0.0,3111,1,0,1.0,0,5,0
SUBJ_NER_008,6,memory_match,1,0.0,5497,1,0,1.0,0,6,0
SUBJ_NER_008,7,pattern_recognition,1,1.0,2247,0,0,1.0,0,7,0
SUBJ_NER_008,8,routine_recall,1,0.0,2719,2,1,1.0,0,8,0
SUBJ_NER_008,9,object_memory,1,1.0,2867,0,0,1.0,0,9,0
SUBJ_NER_008,10,reminiscence,1,1.0,3490,0,0,1.0,0,10,0
SUBJ_NER_008,11,memory_match,1,1.0,3602,0,0,1.0,0,11,0
SUBJ_NER_008,12,pattern_recognition,1,0.0,2964,1,0,1.0,0,12,0
SUBJ_NER_008,13,routine_recall,1,0.0,2784,1,2,1.0,0,13,0
SUBJ_NER_008,14,object_memory,1,0.0,3345,3,0,1.0,0,14,0
SUBJ_NER_008,15,reminiscence,1,0.0,2193,1,0,1.0,0,15,0
SUBJ_NER_008,16,memory_match,1,1.0,2308,0,0,1.0,0,16,0
SUBJ_NER_008,17,pattern_recognition,1,0.0,2717,1,2,1.0,0,17,0
SUBJ_NER_008,18,routine_recall,1,0.0,3240,2,0,1.0,0,18,0
SUBJ_NER_008,19,object_memory,1,1.0,3329,0,0,1.0,0,19,0
SUBJ_NER_008,20,reminiscence,1,0.0,2687,1,0,1.0,0,20,0
SUBJ_NER_008,21,memory_match,1,0.0,2871,1,1,1.0,0,21,0
SUBJ_NER_008,22,pattern_recognition,1,1.0,2029,0,0,1.0,0,22,0
SUBJ_NER_008,23,routine_recall,1,1.0,2970,0,0,1.0,0,23,0
SUBJ_NER_008,24,object_memory,1,0.0,2691,2,0,1.0,0,24,0
SUBJ_NER_008,25,reminiscence,1,1.0,2174,0,0,1.0,0,25,0
SUBJ_NER_008,26,memory_match,1,0.0,2896,1,0,1.0,0,26,0
SUBJ_NER_008,27,pattern_recognition,1,1.0,2176,0,0,1.0,0,27,0
SUBJ_NER_008,28,routine_recall,1,1.0,1940,0,0,1.0,0,28,0
SUBJ_NER_008,29,object_memory,1,0.0,2413,2,0,1.0,0,29,0
SUBJ_NER_008,30,reminiscence,1,1.0,1989,0,0,1.0,0,30,0
SUBJ_NER_008,31,memory_match,1,1.0,2198,0,0,1.0,0,31,0
SUBJ_NER_008,32,pattern_recognition,1,1.0,2967,0,0,1.0,0,32,0
SUBJ_NER_008,33,routine_recall,1,1.0,1906,0,0,1.0,0,33,0
SUBJ_NER_008,34,object_memory,1,1.0,3520,0,0,1.0,0,34,0
SUBJ_NER_008,35,reminiscence,1,0.0,3035,1,0,1.0,0,35,0
SUBJ_NER_008,36,memory_match,1,0.0,2901,1,0,1.0,0,36,0
SUBJ_NER_008,37,pattern_recognition,1,1.0,2466,0,0,1.0,0,37,0
SUBJ_NER_008,38,routine_recall,1,1.0,3380,0,0,1.0,0,38,0
SUBJ_NER_008,39,object_memory,1,1.0,2116,0,0,1.0,0,39,0
SUBJ_NER_008,40,reminiscence,1,0.0,3319,2,0,1.0,0,40,0
SUBJ_NER_008,41,memory_match,1,1.0,1442,0,0,1.0,0,41,0
SUBJ_NER_008,42,pattern_recognition,1,1.0,3026,0,0,1.0,0,42,0
SUBJ_NER_008,43,routine_recall,1,1.0,3752,0,0,1.0,0,43,0
SUBJ_NER_008,44,object_memory,1,1.0,2464,0,0,1.0,0,44,0
SUBJ_NER_008,45,reminiscence,1,0.0,2694,1,0,1.0,0,45,0
SUBJ_NER_008,46,memory_match,1,1.0,3595,0,0,1.0,0,46,0
SUBJ_NER_008,47,pattern_recognition,1,0.0,3195,1,0,1.0,0,47,0
SUBJ_NER_008,48,routine_recall,1,0.0,3965,1,0,1.0,0,48,0
SUBJ_NER_008,49,object_memory,1,0.0,3211,2,0,1.0,0,49,0
SUBJ_NER_008,50,reminiscence,1,0.0,1828,1,0,1.0,0,50,0
SUBJ_NER_008,51,memory_match,1,1.0,2478,0,0,1.0,0,51,0
SUBJ_NER_008,52,pattern_recognition,1,1.0,2134,0,0,1.0,0,52,0
SUBJ_NER_008,53,routine_recall,1,0.0,3491,1,0,1.0,0,53,0
SUBJ_NER_008,54,object_memory,1,1.0,2886,0,0,1.0,0,54,0
SUBJ_NER_008,55,reminiscence,1,1.0,2886,0,0,1.0,0,55,0
SUBJ_NER_008,56,memory_match,1,0.0,2434,1,0,1.0,0,56,0
SUBJ_NER_008,57,pattern_recognition,1,0.0,3440,1,1,0.5,0,57,0
SUBJ_NER_008,58,routine_recall,1,0.0,3058,3,1,1.0,0,58,0
SUBJ_NER_008,59,object_memory,1,1.0,2370,0,0,0.5,0,59,0
SUBJ_NER_008,60,reminiscence,1,1.0,2862,0,0,1.0,0,60,0
SUBJ_NER_009,1,memory_match,1,1.0,1505,0,0,1.0,1,0,1
SUBJ_NER_009,2,pattern_recognition,1,1.0,2189,0,0,1.0,2,0,2
SUBJ_NER_009,3,routine_recall,2,0.0,2640,2,0,1.0,0,1,0
SUBJ_NER_009,4,object_memory,1,1.0,2260,0,0,1.0,1,0,1
SUBJ_NER_009,5,reminiscence,1,0.0,2221,2,1,1.0,0,1,0
SUBJ_NER_009,6,memory_match,1,1.0,2016,0,0,1.0,1,0,1
SUBJ_NER_009,7,pattern_recognition,1,1.0,2043,0,0,1.0,2,0,2
SUBJ_NER_009,8,routine_recall,2,0.0,1795,2,1,1.0,0,1,0
SUBJ_NER_009,9,object_memory,1,1.0,1209,0,0,1.0,1,0,1
SUBJ_NER_009,10,reminiscence,1,1.0,2270,0,0,1.0,2,0,2
SUBJ_NER_009,11,memory_match,2,1.0,1964,0,0,1.0,3,0,2
SUBJ_NER_009,12,pattern_recognition,3,0.0,2777,1,0,1.0,0,1,0
SUBJ_NER_009,13,routine_recall,2,1.0,3085,0,0,1.0,1,0,1
SUBJ_NER_009,14,object_memory,2,1.0,1934,0,0,1.0,2,0,2
SUBJ_NER_009,15,reminiscence,3,1.0,2406,0,0,1.0,3,0,2
SUBJ_NER_009,16,memory_match,4,1.0,2565,0,0,1.0,4,0,2
SUBJ_NER_009,17,pattern_recognition,5,0.0,3274,1,0,1.0,0,1,0
SUBJ_NER_009,18,routine_recall,4,0.0,3001,1,0,1.0,0,2,0
SUBJ_NER_009,19,object_memory,3,0.0,2863,2,0,1.0,0,3,0
SUBJ_NER_009,20,reminiscence,2,0.0,2315,1,1,1.0,0,4,0
SUBJ_NER_009,21,memory_match,1,1.0,1844,0,0,1.0,0,5,0
SUBJ_NER_009,22,pattern_recognition,1,1.0,2744,0,0,1.0,0,6,0
SUBJ_NER_009,23,routine_recall,1,1.0,1729,0,0,1.0,0,7,0
SUBJ_NER_009,24,object_memory,1,1.0,1482,0,0,1.0,0,8,0
SUBJ_NER_009,25,reminiscence,1,1.0,1930,0,0,1.0,0,9,0
SUBJ_NER_009,26,memory_match,1,0.0,1823,1,1,1.0,0,10,0
SUBJ_NER_009,27,pattern_recognition,1,0.0,2491,1,0,1.0,0,11,0
SUBJ_NER_009,28,routine_recall,1,0.0,2548,2,0,1.0,0,12,0
SUBJ_NER_009,29,object_memory,1,0.0,2002,1,0,1.0,0,13,0
SUBJ_NER_009,30,reminiscence,1,1.0,1422,0,0,1.0,0,14,0
SUBJ_NER_009,31,memory_match,1,0.0,1737,2,0,1.0,0,15,0
SUBJ_NER_009,32,pattern_recognition,1,0.0,2414,3,1,1.0,0,16,0
SUBJ_NER_009,33,routine_recall,1,1.0,2593,0,0,1.0,0,17,0
SUBJ_NER_009,34,object_memory,1,1.0,1543,0,0,1.0,0,18,0
SUBJ_NER_009,35,reminiscence,1,1.0,2215,0,0,1.0,0,19,0
SUBJ_NER_009,36,memory_match,1,0.0,2693,2,0,1.0,0,20,0
SUBJ_NER_009,37,pattern_recognition,1,0.0,2116,1,1,1.0,0,21,0
SUBJ_NER_009,38,routine_recall,1,0.0,2878,1,0,1.0,0,22,0
SUBJ_NER_009,39,object_memory,1,0.0,2821,1,0,1.0,0,23,0
SUBJ_NER_009,40,reminiscence,1,0.0,2138,3,0,1.0,0,24,0
SUBJ_NER_009,41,memory_match,1,1.0,1387,0,0,1.0,0,25,0
SUBJ_NER_009,42,pattern_recognition,1,0.0,2199,1,0,1.0,0,26,0
SUBJ_NER_009,43,routine_recall,1,0.0,1899,1,0,1.0,0,27,0
SUBJ_NER_009,44,object_memory,1,1.0,2328,0,0,1.0,0,28,0
SUBJ_NER_009,45,reminiscence,1,0.0,2457,1,1,1.0,0,29,0
SUBJ_NER_009,46,memory_match,1,1.0,1812,0,0,1.0,0,30,0
SUBJ_NER_009,47,pattern_recognition,1,1.0,1383,0,0,1.0,0,31,0
SUBJ_NER_009,48,routine_recall,1,0.0,1752,1,0,1.0,0,32,0
SUBJ_NER_009,49,object_memory,1,1.0,1876,0,0,1.0,0,33,0
SUBJ_NER_009,50,reminiscence,1,1.0,1475,0,0,1.0,0,34,0
SUBJ_NER_009,51,memory_match,1,1.0,1836,0,0,1.0,0,35,0
SUBJ_NER_009,52,pattern_recognition,1,1.0,1526,0,0,1.0,0,36,0
SUBJ_NER_009,53,routine_recall,1,1.0,1704,0,0,1.0,0,37,0
SUBJ_NER_009,54,object_memory,1,1.0,1961,0,0,1.0,0,38,0
SUBJ_NER_009,55,reminiscence,1,1.0,2192,0,0,0.8,0,39,0
SUBJ_NER_009,56,memory_match,1,1.0,2538,0,0,1.0,0,40,0
SUBJ_NER_009,57,pattern_recognition,1,0.0,2733,2,0,1.0,0,41,0
SUBJ_NER_009,58,routine_recall,1,0.0,2238,2,2,0.8,0,42,0
SUBJ_NER_009,59,object_memory,1,0.0,1864,2,0,1.0,0,43,0
SUBJ_NER_009,60,reminiscence,1,0.0,2182,2,0,1.0,0,44,0
SUBJ_NER_010,1,memory_match,1,0.0,2984,1,1,1.0,0,1,0
SUBJ_NER_010,2,pattern_recognition,1,1.0,2090,0,0,1.0,1,0,1
SUBJ_NER_010,3,routine_recall,1,0.0,4232,1,0,1.0,0,1,0
SUBJ_NER_010,4,object_memory,1,1.0,3702,0,0,1.0,1,0,1
SUBJ_NER_010,5,reminiscence,1,1.0,2293,0,0,1.0,2,0,2
SUBJ_NER_010,6,memory_match,2,1.0,3033,0,0,1.0,3,0,2
SUBJ_NER_010,7,pattern_recognition,3,0.0,3072,1,1,1.0,0,1,0
SUBJ_NER_010,8,routine_recall,2,1.0,2177,0,0,1.0,1,0,1
SUBJ_NER_010,9,object_memory,2,1.0,3415,0,0,1.0,2,0,2
SUBJ_NER_010,10,reminiscence,3,0.0,3510,2,0,1.0,0,1,0
SUBJ_NER_010,11,memory_match,2,0.0,3789,1,0,1.0,0,2,0
SUBJ_NER_010,12,pattern_recognition,1,1.0,2029,0,0,1.0,0,3,0
SUBJ_NER_010,13,routine_recall,1,1.0,1869,0,0,1.0,0,4,0
SUBJ_NER_010,14,object_memory,1,1.0,3241,0,0,1.0,0,5,0
SUBJ_NER_010,15,reminiscence,1,1.0,2820,0,0,1.0,0,6,0
SUBJ_NER_010,16,memory_match,1,1.0,2637,0,0,1.0,0,7,0
SUBJ_NER_010,17,pattern_recognition,1,1.0,2416,0,0,1.0,0,8,0
SUBJ_NER_010,18,routine_recall,1,1.0,1795,0,0,1.0,0,9,0
SUBJ_NER_010,19,object_memory,1,0.0,4344,1,0,1.0,0,10,0
SUBJ_NER_010,20,reminiscence,1,1.0,2566,0,0,1.0,0,11,0
SUBJ_NER_010,21,memory_match,1,1.0,2625,0,0,1.0,0,12,0
SUBJ_NER_010,22,pattern_recognition,1,0.0,2574,1,0,1.0,0,13,0
SUBJ_NER_010,23,routine_recall,1,0.0,2128,2,0,1.0,0,14,0
SUBJ_NER_010,24,object_memory,1,1.0,3311,0,0,1.0,0,15,0
SUBJ_NER_010,25,reminiscence,1,0.0,2391,2,0,1.0,0,16,0
SUBJ_NER_010,26,memory_match,1,1.0,1694,0,0,1.0,0,17,0
SUBJ_NER_010,27,pattern_recognition,1,1.0,2145,0,0,1.0,0,18,0
SUBJ_NER_010,28,routine_recall,1,1.0,3123,0,0,1.0,0,19,0
SUBJ_NER_010,29,object_memory,1,0.0,2600,1,0,1.0,0,20,0
SUBJ_NER_010,30,reminiscence,1,0.0,2808,2,0,1.0,0,21,0
SUBJ_NER_010,31,memory_match,1,1.0,2732,0,0,1.0,0,22,0
SUBJ_NER_010,32,pattern_recognition,1,0.0,4535,1,0,1.0,0,23,0
SUBJ_NER_010,33,routine_recall,1,1.0,2859,0,0,1.0,0,24,0
SUBJ_NER_010,34,object_memory,1,0.0,2449,1,0,1.0,0,25,0
SUBJ_NER_010,35,reminiscence,1,1.0,2204,0,0,1.0,0,26,0
SUBJ_NER_010,36,memory_match,1,1.0,2838,0,0,1.0,0,27,0
SUBJ_NER_010,37,pattern_recognition,1,1.0,1591,0,0,1.0,0,28,0
SUBJ_NER_010,38,routine_recall,1,1.0,1767,0,0,1.0,0,29,0
SUBJ_NER_010,39,object_memory,1,0.0,2694,1,0,1.0,0,30,0
SUBJ_NER_010,40,reminiscence,1,1.0,2022,0,0,1.0,0,31,0
SUBJ_NER_010,41,memory_match,1,1.0,2385,0,0,1.0,0,32,0
SUBJ_NER_010,42,pattern_recognition,1,1.0,3876,0,0,1.0,0,33,0
SUBJ_NER_010,43,routine_recall,1,1.0,3171,0,0,1.0,0,34,0
SUBJ_NER_010,44,object_memory,1,1.0,2689,0,0,1.0,0,35,0
SUBJ_NER_010,45,reminiscence,1,1.0,2586,0,0,1.0,0,36,0
SUBJ_NER_010,46,memory_match,1,0.0,3924,2,0,1.0,0,37,0
SUBJ_NER_010,47,pattern_recognition,1,1.0,2626,0,0,1.0,0,38,0
SUBJ_NER_010,48,routine_recall,1,0.0,2320,1,1,1.0,0,39,0
SUBJ_NER_010,49,object_memory,1,0.0,2278,1,0,1.0,0,40,0
SUBJ_NER_010,50,reminiscence,1,1.0,3112,0,0,1.0,0,41,0
SUBJ_NER_010,51,memory_match,1,0.0,2869,2,0,1.0,0,42,0
SUBJ_NER_010,52,pattern_recognition,1,1.0,1847,0,0,1.0,0,43,0
SUBJ_NER_010,53,routine_recall,1,0.0,3438,2,0,1.0,0,44,0
SUBJ_NER_010,54,object_memory,1,1.0,2840,0,0,1.0,0,45,0
SUBJ_NER_010,55,reminiscence,1,0.0,3383,3,0,1.0,0,46,0
SUBJ_NER_010,56,memory_match,1,1.0,2389,0,0,1.0,0,47,0
SUBJ_NER_010,57,pattern_recognition,1,1.0,2683,0,0,1.0,0,48,0
SUBJ_NER_010,58,routine_recall,1,1.0,2603,0,0,1.0,0,49,0
SUBJ_NER_010,59,object_memory,1,0.0,2961,1,1,1.0,0,50,0
SUBJ_NER_010,60,reminiscence,1,0.0,2393,1,0,1.0,0,51,0
SUBJ_NER_011,1,memory_match,1,1.0,2022,0,0,1.0,1,0,1
SUBJ_NER_011,2,pattern_recognition,1,0.0,1939,1,0,1.0,0,1,0
SUBJ_NER_011,3,routine_recall,1,0.0,1907,1,0,1.0,0,2,0
SUBJ_NER_011,4,object_memory,1,0.0,2336,1,0,1.0,0,3,0
SUBJ_NER_011,5,reminiscence,1,1.0,1752,0,0,1.0,0,4,0
SUBJ_NER_011,6,memory_match,1,0.0,2221,2,2,1.0,0,5,0
SUBJ_NER_011,7,pattern_recognition,1,1.0,1804,0,0,1.0,0,6,0
SUBJ_NER_011,8,routine_recall,1,0.0,2664,1,2,1.0,0,7,0
SUBJ_NER_011,9,object_memory,1,0.0,2592,1,0,1.0,0,8,0
SUBJ_NER_011,10,reminiscence,1,0.0,1949,3,0,1.0,0,9,0
SUBJ_NER_011,11,memory_match,1,1.0,2371,0,0,1.0,0,10,0
SUBJ_NER_011,12,pattern_recognition,1,1.0,1861,0,0,1.0,0,11,0
SUBJ_NER_011,13,routine_recall,1,1.0,2258,0,0,1.0,0,12,0
SUBJ_NER_011,14,object_memory,1,0.0,3412,1,0,1.0,0,13,0
SUBJ_NER_011,15,reminiscence,1,1.0,2083,0,0,1.0,0,14,0
SUBJ_NER_011,16,memory_match,1,0.0,1949,1,0,1.0,0,15,0
SUBJ_NER_011,17,pattern_recognition,1,0.0,1991,1,0,1.0,0,16,0
SUBJ_NER_011,18,routine_recall,1,1.0,1523,0,0,1.0,0,17,0
SUBJ_NER_011,19,object_memory,1,1.0,1742,0,0,1.0,0,18,0
SUBJ_NER_011,20,reminiscence,1,0.0,1946,2,0,1.0,0,19,0
SUBJ_NER_011,21,memory_match,1,1.0,1624,0,0,1.0,0,20,0
SUBJ_NER_011,22,pattern_recognition,1,1.0,2281,0,0,1.0,0,21,0
SUBJ_NER_011,23,routine_recall,1,1.0,1915,0,0,1.0,0,22,0
SUBJ_NER_011,24,object_memory,1,1.0,2208,0,0,1.0,0,23,0
SUBJ_NER_011,25,reminiscence,1,1.0,2859,0,0,1.0,0,24,0
SUBJ_NER_011,26,memory_match,1,1.0,1690,0,0,1.0,0,25,0
SUBJ_NER_011,27,pattern_recognition,1,1.0,2879,0,0,1.0,0,26,0
SUBJ_NER_011,28,routine_recall,1,1.0,1796,0,0,1.0,0,27,0
SUBJ_NER_011,29,object_memory,1,1.0,1568,0,0,1.0,0,28,0
SUBJ_NER_011,30,reminiscence,1,1.0,1713,0,0,1.0,0,29,0
SUBJ_NER_011,31,memory_match,1,0.0,2095,1,0,1.0,0,30,0
SUBJ_NER_011,32,pattern_recognition,1,1.0,2724,0,0,1.0,0,31,0
SUBJ_NER_011,33,routine_recall,1,1.0,2167,0,0,1.0,0,32,0
SUBJ_NER_011,34,object_memory,1,0.0,3229,3,0,1.0,0,33,0
SUBJ_NER_011,35,reminiscence,1,0.0,1554,2,0,1.0,0,34,0
SUBJ_NER_011,36,memory_match,1,1.0,1771,0,0,1.0,0,35,0
SUBJ_NER_011,37,pattern_recognition,1,0.0,1678,3,0,1.0,0,36,0
SUBJ_NER_011,38,routine_recall,1,1.0,1602,0,0,1.0,0,37,0
SUBJ_NER_011,39,object_memory,1,1.0,1995,0,0,1.0,0,38,0
SUBJ_NER_011,40,reminiscence,1,1.0,1850,0,0,1.0,0,39,0
SUBJ_NER_011,41,memory_match,1,1.0,2038,0,0,1.0,0,40,0
SUBJ_NER_011,42,pattern_recognition,1,1.0,2183,0,0,1.0,0,41,0
SUBJ_NER_011,43,routine_recall,1,1.0,2867,0,0,1.0,0,42,0
SUBJ_NER_011,44,object_memory,1,0.0,2883,1,2,1.0,0,43,0
SUBJ_NER_011,45,reminiscence,1,0.0,2808,1,0,1.0,0,44,0
SUBJ_NER_011,46,memory_match,1,0.0,3043,1,0,1.0,0,45,0
SUBJ_NER_011,47,pattern_recognition,1,1.0,1797,0,0,1.0,0,46,0
SUBJ_NER_011,48,routine_recall,1,0.0,2694,2,0,1.0,0,47,0
SUBJ_NER_011,49,object_memory,1,1.0,2240,0,0,1.0,0,48,0
SUBJ_NER_011,50,reminiscence,1,1.0,2285,0,0,1.0,0,49,0
SUBJ_NER_011,51,memory_match,1,0.0,3488,1,1,1.0,0,50,0
SUBJ_NER_011,52,pattern_recognition,1,1.0,2100,0,0,1.0,0,51,0
SUBJ_NER_011,53,routine_recall,1,1.0,2023,0,0,1.0,0,52,0
SUBJ_NER_011,54,object_memory,1,0.0,2084,2,1,1.0,0,53,0
SUBJ_NER_011,55,reminiscence,1,0.0,3133,1,0,0.8,0,54,0
SUBJ_NER_011,56,memory_match,1,1.0,1688,0,0,1.0,0,55,0
SUBJ_NER_011,57,pattern_recognition,1,1.0,2054,0,0,1.0,0,56,0
SUBJ_NER_011,58,routine_recall,1,1.0,2340,0,0,1.0,0,57,0
SUBJ_NER_011,59,object_memory,1,1.0,1760,0,0,1.0,0,58,0
SUBJ_NER_011,60,reminiscence,1,1.0,1910,0,0,1.0,0,59,0
SUBJ_NER_012,1,memory_match,1,1.0,2338,0,0,1.0,1,0,1
